category,text
false,police chief investigating #charliehebdo reportedly killed himself while preparing report on terror attack... hmm... URL
false,just heart breaking. french police commissioner commits suicide after meeting charliehebdo bereaved. URL
false,tragic: nearly 70 people died at a funeral after drinking contaminated beer: URL URL
true,"saudi cleric proclaims snowman-building 'anti-islamic' (photos, video) URL URL"
false,french police chief killed himself after #charliehebdo attack URL URL
true,"saudi cleric proclaims snowman-building 'anti-islamic' (photos, video) URL URL"
false,mozambique death toll rises to 72 from beer believed to have been poisoned with crocodile bile: URL
true,a saudi cleric has declared that the building of snowmen as being anti-islamic. URL
false,69 people die after drinking beer believed to have been poisoned with crocodile bile in mozambique: URL
unverified,hour five of your road trip? time to break out the s pen. URL
unverified,perfect photos even at 30 mph with optical image stabilization. #galaxynote4 URL
false,arenal is one of 6 spectacular volcanoes located in #costarica. URL
false,"mr. president, stop mansplaining your ""need"" to have government care for *my* children URL #sotu"
unverified,"the asiago ranch is a ‘wich of art. call us leonardo da ranchi. actually, please don’t. URL"
false,$500 off your first month in our new mexico city data center? muy bien! URL
false,a good relationship: ☑ calls you to just say hi ☑ wants to see you ☑ brings you bk
false,islamic tribunal in texas operating under sharia law♨️wtf is this😡@lodisilverado @amymek #tcot URL URL
false,islamic tribunal in texas operating under sharia law♨️@db10524 @lodisilverado @amymek #tcot URL URL
false,islamic tribunal using sharia law in texas has been confirmed URL @breitbartnews #a4a URL
false,how to say ‘i love you’: 1.) have my fries
false,breakfast all around. URL
false,drift into a peaceful slumber w/@thejeffbridges' new #sleepingtapes album. listen now at URL #om URL
false,for just $1 you can get a free jr. frosty with every 2015 purchase! get a frosty key tag now & help support @dtfa. URL
false,come on texas! what's up with this? confirmed islamic tribunal using sharia law in texas URL URL
false,islamic tribunal in texas operating under sharia law♨️wtf is this😡@lodisilverado @amymek #tcot URL URL
false,islamic tribunal in texas operating under sharia law♨️wtf is this😡@lodisilverado @amymek #tcot URL URL
true,'madden 15' predicted the patriots would win 28-24. which is exactly what happened. URL
true,madden nfl 15 simulation correctly predicted the super bowl's final score. URL URL
true,"""madden nfl 15"" not only predicted a patriots victory over the seahawks, but also predicted the final score of 28-24: URL"
true,"annual simulated 'madden' game made several accurate #sb49 predictions, including final score: URL URL"
true,"the way we live is social, connecting people and information all over the world. shouldn't we work the same way? URL"
true,".@eamaddennfl successfully predicted the final score of #sb49. yes, it's true: URL URL"
false,texas🇺🇸first islamic tribunal in us🙀sharia law➰in america❌must stop🚨 URL @_fritobandito_ @amymek URL
true,"let's let our friends know that a state senator in south carolina stated ""women are a lesser cut of meat"" #chewonthis URL"
true,sc state senator also opposes bill that would make it harder for domestic abusers to own guns: URL URL
true,"#assholeoftheday sen. thomas corbin, for saying women are ""a lesser cut of meat"" URL URL"
true,krispy kreme hull is advertising kkk wednesday. i don't know. i do not know. URL
true,"who from krispy kreme thought ""kkk wednesday"" would be a good idea? URL URL"
true,uk #krispykreme apologizes for 'kkk wednesday' customer promo. URL URL
false,#macklemorejoinedisis
false,i can't believe macklemore has joined isis. what a pity #macklemorejoinedisis
false,horrified at news that macklemore has joined isis #macklemorejoinedisis URL
false,macklemore announced today that he has joined isis.
false,why did macklemore delete this tweet!? #macklemorejoinedisis URL
false,someone trolled twitter into thinking macklemore joined isis: URL URL
false,stop rumors: jamie is not leaving fifty shades and him and amelia are still in love. everything's fine for jamie! URL
false,confirmed: jamie dornan not leaving fifty shades of grey #fiftyshades #jamiedornan URL URL
false,"jamie dornan leaving fifty shades of grey?! yeah, not so much: URL"
false,do you notice similar muslim radical terrorist hand gesture between obama & isis killer???? #tcot @carminezozzora URL
false,now: 12-year-old conservative cj pearson defends giuliani's comments on obama and his facebook gets shut down! URL
true,oregon community helps mother after boy punished for being tardy due to vehicle problems: URL URL
true,oregon community helps mother after boy punished for being tardy due to vehicle problems: URL URL
unverified,hoppla! @l0gg0l: swiss rumors: putin absence due to girlfriend alina giving birth in ticino URL URL
unverified,putin reappears on tv amid claims he is unwell and under threat of coup URL URL
unverified,very good on #putin coup by @coalsonr: three scenarios for a succession in russia URL via @rferl URL
unverified,"accident aircraft looks to be germanwings (airline code 4u or gwi) flight 9525, barcelona to dusseldorf. #4u9525 URL"
unverified,"flight #4u9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. URL"
non-rumor,"one more reason to abolish the penny: ""when plastic money is worth more than your real money, you need new money."" URL"
non-rumor,"sure, first you dump pluto by calling it a dwarf planet, then you drive by its house to make sure it’s not dating any other solar systems."
non-rumor,10 ways lean startup methodology can impact your business URL by @scottgerber
unverified,the insane reason why chinese drivers intentionally kill pedestrians they hit — via @slate URL URL
unverified,plastic bag use in wales has dropped by 71 per cent since the 5p charge was introduced URL URL
non-rumor,apple just invented the pencil. #appleevent URL
non-rumor,the closest that adults can get to believing in santa claus again is when they forget that they’ve ordered something from amazon.
non-rumor,breaking: 15.1 foot tsunami reported in coquimbo. #earthquake #tsunami
unverified,woman in hospital after confusing hair mousse with builder's foam: URL
unverified,5p bag charge fi dead #robthisengland URL
unverified,"local school art project titled ""candlelight"" URL"
unverified,pathetic little twat can’t wait to argue over 5p bag charge URL URL
unverified,uk • you're right to be nervous about the 5p plastic bag charge. when they implemented this in california the streets ran red with blood.
unverified,"the best thing about the 5p plastic bag charge is that the cupboard next to my sink is now worth £672,348."
unverified,black people can be so stubborn to change.... #5pbagcharge URL
unverified,one third of vegetarians eat meat when they get drunk | URL URL
unverified,avoid 5p bag charge using these from @trolleybagsuk enter here to #win a set with @star100x URL URL
non-rumor,maximum-security inmates just destroyed the harvard debate team in prison competition. URL URL
unverified,survey: 1 in 3 vegetarians admits to eating meat when drunk... URL
unverified,surprising number of vegetarians secretly eat meat URL URL
unverified,surprising number of vegetarians secretly eat meat URL URL
unverified,5p!!! hell no!!!!!! #5pbagcharge 😵😵 URL
unverified,study finds over a third of vegetarians eat meat...when drunk! URL URL
